5049	34473	2
7433	7134	2
62352	36621	2
3608	4909	2
36870	26702	2
7404	8466	2
8150	9354	2
815	3868	2
27537	18540	2
35749	22164	2
1513	3507	2
45715	40555	2
11887	9920	2
7682	20385	2
320	42198	2
57176	33596	2
18297	21015	2
38727	23567	2
15555	12412	2
69380	40463	2
45706	42924	2
58762	34537	2
16152	18320	2
13666	16087	2
37798	23166	2
45735	28183	2
7895	7492	2
1832	3694	2
41848	25403	2
22382	15133	2
36153	22141	2
18610	12874	2
48673	29522	2
19849	13031	2
26246	40442	2
1111	3154	2
8297	7723	2
18610	12924	2
44322	42132	2
67353	39186	2
448	3718	2
23923	22040	2
8297	7730	2
7404	7513	2
3197	10214	2
44871	37972	2
68021	39700	2
27562	37997	2
63448	37247	2
11006	26621	2
13562	27072	2
17573	12224	2
17329	19311	2
3475	15043	2
32308	19671	2
26333	17000	2
320	11648	2
51185	30859	2
42571	41297	2
57472	33717	2
3197	13256	2
62415	36664	2
3775	21269	2
13562	14440	2
9621	11877	2
11001	36299	2
35269	39007	2
9119	8219	2
9225	18200	2
68928	40310	2
28397	30455	2
48650	29501	2
6724	8545	2
20472	22005	2
13881	21638	2
33388	20357	2
69014	42423	2
32778	37734	2
62453	41814	2
14304	11006	2
5579	30501	2
31231	19002	2
18834	13388	2
1392	6242	2
11838	9861	2
33463	20415	2
4625	9202	2
13562	15851	2
10772	11921	2
23954	30265	2
30994	18879	2
71719	41714	2
7839	7436	2
7546	36690	2
7395	7224	2
448	3502	2
23428	15653	2
8616	34521	2
320	19701	2
61170	35979	2
5093	5797	2
501	4225	2
44192	33024	2
3780	6351	2
10456	22015	2
19340	27693	2
3819	5018	2
11515	17518	2
2709	14936	2
12822	10342	2
45858	27742	2
49746	30125	2
20941	20979	2
46167	42274	2
3487	4867	2
71484	41595	2
3191	4609	2
39639	24102	2
13562	27288	2
56229	33189	2
1707	5616	2
48362	29348	2
31684	28075	2
10920	9363	2
5685	6207	2
20544	14134	2
62953	36969	2
55324	32741	2
20121	28304	2
9253	8541	2
10943	31584	2
11691	10262	2
31362	19112	2
13881	36468	2
17329	33740	2
3475	8319	2
2639	4240	2
27879	17663	2
2886	16072	2
2017	3932	2
15828	36226	2
46927	28542	2
20224	14010	2
693	4787	2
10389	20759	2
11536	20670	2
9643	8943	2
17329	34337	2
2333	11999	2
31221	22639	2
15828	36224	2
3475	32369	2
45217	38054	2
3197	21806	2
25680	16729	2
45664	42730	2
21971	27157	2
10027	8842	2
21607	19046	2
19302	14458	2
44293	26717	2
57880	33955	2
19888	33293	2
20258	25857	2
22581	35782	2
3261	6573	2
56816	33455	2
46167	29029	2
32990	20732	2
55974	33054	2
7833	7433	2
13881	39521	2
448	2723	2
13881	40697	2
17329	26894	2
13562	26258	2
53743	32041	2
6107	8707	2
16107	14888	2
68349	41377	2
57809	33924	2
33993	40232	2
8616	31578	2
56141	34466	2
13881	36475	2
12254	10089	2
43021	34223	2
48576	31275	2
3847	5505	2
917	4974	2
66690	38851	2
56262	33204	2
28510	31352	2
13881	42697	2
26786	17193	2
10828	10390	2
62651	36862	2
27393	28611	2
36153	22140	2
33993	36687	2
12395	17554	2
31875	19433	2
54677	32458	2
61035	35912	2
11536	12320	2
34128	25487	2
68021	39694	2
43654	26827	2
22512	15209	2
11509	10823	2
2830	4530	2
40363	24501	2
67353	39238	2
63182	37087	2
52521	31487	2
46989	41005	2
27034	38917	2
27463	17523	2
12946	40359	2
30615	18739	2
5357	14197	2
55435	36811	2
5111	5833	2
43922	29678	2
13881	13854	2
320	21910	2
47011	38736	2
13881	19577	2
52520	31486	2
56555	33350	2
11138	40396	2
24278	23210	2
18610	13157	2
1371	3402	2
8114	9798	2
49799	30173	2
42571	26548	2
56933	33508	2
27141	35935	2
21992	14931	2
13881	31597	2
6724	9249	2
10772	15456	2
18610	12873	2
46167	36232	2
37860	23125	2
68030	39711	2
6957	6864	2
62215	39867	2
13881	26232	2
21807	14887	2
73431	42858	2
48673	29520	2
33993	26085	2
49360	29910	2
72514	42192	2
62114	37266	2
2685	4279	2
17905	12378	2
1557	3685	2
48673	29521	2
48950	42911	2
20452	14091	2
38982	24798	2
44312	26735	2
46167	38601	2
72983	42487	2
3780	8596	2
23319	27372	2
6380	6596	2
13562	27420	2
34893	37293	2
53840	32083	2
619	9760	2
9547	8431	2
18610	12961	2
5424	16448	2
31753	37499	2
47300	28710	2
12910	22814	2
71350	41649	2
1324	4182	2
73197	42653	2
18610	12892	2
54348	32308	2
13881	29097	2
320	19132	2
24910	18045	2
68112	40237	2
62785	36883	2
68646	42610	2
13562	26407	2
13681	16487	2
17296	40565	2
46201	28023	2
49587	34685	2
73095	42569	2
13450	10619	2
31997	27019	2
2394	6219	2
13562	13943	2
21326	20355	2
63519	39759	2
7394	7102	2
619	4599	2
7404	12244	2
30002	42490	2
17893	12390	2
24283	28919	2
38925	36732	2
47118	28606	2
10573	10136	2
54690	32480	2
320	14067	2
44169	37090	2
33993	26398	2
18610	12978	2
59856	35208	2
38458	23497	2
16904	34315	2
70698	41396	2
8616	32551	2
69395	40741	2
53877	32110	2
18610	13152	2
8297	7691	2
320	17529	2
59205	34797	2
13562	17284	2
7404	13593	2
13417	8404	2
14945	20208	2
36724	27581	2
320	8150	2
63757	37459	2
9128	10335	2
13562	11836	2
35313	21552	2
13881	30270	2
42724	25831	2
62436	36674	2
46167	42130	2
51878	31192	2
73318	42741	2
10388	9044	2
55848	32976	2
13562	14873	2
69576	40564	2
2617	4215	2
72856	42409	2
16152	40749	2
13801	23916	2
70969	41322	2
10847	9340	2
44289	26711	2
22269	16246	2
3264	9828	2
19345	39312	2
26390	17019	2
3197	13263	2
58052	34035	2
26974	21085	2
49757	34829	2
17329	26887	2
11001	30612	2
53781	32058	2
1215	3236	2
13562	15520	2
320	19779	2
6227	6536	2
320	5315	2
25499	16750	2
31494	19151	2
320	33756	2
28276	17841	2
17060	12065	2
18610	12986	2
13090	10471	2
21284	22625	2
33993	41127	2
2394	4144	2
17152	12373	2
12946	14642	2
320	3021	2
17377	13695	2
18788	29952	2
64183	37675	2
43751	29066	2
3597	4904	2
44221	26670	2
9292	23082	2
9426	8444	2
32505	19794	2
7996	10194	2
13562	14268	2
31019	30566	2
27867	18487	2
9401	8520	2
903	38671	2
44029	30120	2
10554	9453	2
52695	31552	2
51245	30900	2
38982	24788	2
39741	24172	2
4425	5370	2
2086	4485	2
36755	22501	2
43259	26092	2
2065	20393	2
4830	5581	2
9677	8636	2
9711	8660	2
41812	42133	2
5064	5777	2
4495	42775	2
11138	40401	2
5815	6283	2
18006	12450	2
28465	17963	2
9713	8661	2
3197	4960	2
57274	37589	2
27527	17497	2
11740	19591	2
1163	3200	2
2394	4458	2
14098	14027	2
10992	9390	2
16276	38738	2
18610	13135	2
59746	35135	2
3197	25208	2
13360	15340	2
18610	13093	2
65304	38311	2
15103	11271	2
45448	31333	2
13881	31294	2
7812	37280	2
33993	32301	2
4918	6651	2
28238	32324	2
126	1129	2
3261	7591	2
52931	32160	2
31019	18893	2
52689	31434	2
3648	8913	2
13562	10912	2
13562	27774	2
13470	10622	2
10609	11230	2
13361	30784	2
32561	19832	2
44545	26857	2
47287	29927	2
13562	26401	2
13881	37628	2
9451	9829	2
320	9984	2
32916	30353	2
18610	12983	2
46759	30373	2
28051	43099	2
67618	39830	2
2965	39486	2
8114	9023	2
3674	4938	2
11213	10274	2
13881	39138	2
64302	39247	2
19702	23995	2
8689	10948	2
45580	34850	2
18507	20483	2
48728	29557	2
18610	12975	2
13881	33956	2
8616	32552	2
3232	10472	2
20960	14376	2
5796	29224	2
61558	36229	2
9463	28711	2
58430	40755	2
65819	38378	2
8093	20277	2
20091	13948	2
68487	42574	2
320	16068	2
23319	20295	2
63971	37561	2
13881	40775	2
3308	6780	2
31966	26650	2
62941	36962	2
13881	34129	2
18229	12555	2
62139	36525	2
10617	9160	2
48594	29475	2
64835	38040	2
12071	9008	2
38982	24776	2
39838	24212	2
3278	8193	2
46167	36139	2
46804	28443	2
3243	35183	2
55607	32882	2
33993	40899	2
37154	23638	2
17762	35104	2
45217	30241	2
18610	13076	2
67300	39155	2
53761	36120	2
13881	24263	2
7989	7538	2
21284	24252	2
2678	4275	2
40291	24484	2
257	1967	2
62763	36966	2
48583	30070	2
43922	29679	2
54709	32485	2
73533	42915	2
48102	29209	2
2046	19825	2
36728	22476	2
31678	19269	2
14910	16213	2
44619	33146	2
3264	9528	2
19831	20600	2
33233	20938	2
53876	38721	2
40817	24757	2
6107	25974	2
2531	4164	2
12608	10254	2
320	7510	2
46175	28008	2
52666	31542	2
22862	15366	2
33993	24609	2
69807	40690	2
25874	16823	2
72670	42329	2
320	30618	2
45853	38765	2
13562	16812	2
275	4510	2
12492	10184	2
49020	29721	2
40294	24485	2
17053	42337	2
4539	16827	2
24642	27547	2
70491	41071	2
320	4277	2
21284	34913	2
8570	9360	2
320	31972	2
25096	16457	2
62103	40823	2
51014	38983	2
3017	4527	2
22516	23086	2
13922	15933	2
17296	33859	2
13881	26201	2
20444	20620	2
619	32706	2
10643	11404	2
602	33059	2
28667	18029	2
32779	21786	2
20683	14242	2
35379	41896	2
25512	20134	2
320	6604	2
46080	37286	2
13562	15847	2
13340	14663	2
33878	21090	2
45914	27810	2
13698	41393	2
29532	18342	2
7395	8536	2
3003	6529	2
57808	36541	2
24469	22919	2
64343	37727	2
21591	14703	2
34306	42747	2
65862	38405	2
13881	13305	2
29568	37415	2
1995	6835	2
8616	38880	2
8739	7939	2
43191	42398	2
15926	18275	2
58478	34696	2
39942	24275	2
17122	25972	2
12319	18511	2
3430	30866	2
14244	11154	2
6270	41606	2
64276	37712	2
25604	16673	2
7338	7056	2
51468	31025	2
68263	40282	2
10842	11832	2
13340	22434	2
72957	42466	2
2046	18966	2
34309	20916	2
9573	26086	2
51563	31062	2
31965	19483	2
46167	39336	2
64214	37686	2
46517	36712	2
4206	5278	2
13562	11579	2
32073	21254	2
39462	24009	2
22420	15149	2
34128	20809	2
24430	16155	2
35123	21426	2
47556	28958	2
48563	34644	2
13881	31598	2
30968	18872	2
55895	35767	2
36459	22322	2
29879	18490	2
18957	23883	2
7173	15547	2
3003	20658	2
6107	14921	2
13562	25359	2
62770	42098	2
13360	11970	2
4401	5356	2
73235	42683	2
46080	36922	2
23460	15671	2
64603	37900	2
3823	5019	2
49957	30267	2
60896	35830	2
3814	21072	2
68957	40235	2
548	4626	2
65940	38449	2
7339	7093	2
69009	40274	2
320	30098	2
22505	21377	2
11399	7827	2
66195	38607	2
13562	12423	2
22559	22722	2
602	6266	2
48348	29344	2
2717	4297	2
26517	43096	2
17445	13729	2
3469	14000	2
5759	38063	2
8247	7708	2
21284	29469	2
46255	28329	2
47219	36285	2
73663	42990	2
43807	26415	2
13881	23822	2
24283	27910	2
26592	39601	2
16949	11998	2
58584	34528	2
12946	39565	2
45348	35146	2
320	32875	2
1135	15016	2
18610	12754	2
11821	9867	2
57777	34044	2
20003	38482	2
35386	38176	2
11887	9915	2
65272	38289	2
13562	19036	2
49222	29858	2
7682	11117	2
17329	26881	2
16152	25130	2
68927	42663	2
9337	7994	2
29354	18285	2
44215	26658	2
30498	23450	2
20280	36354	2
27705	17574	2
33406	39112	2
63515	37294	2
20900	14336	2
62103	40822	2
32674	40573	2
17988	16078	2
14237	10932	2
8616	30632	2
48304	29319	2
50178	31791	2
15483	11396	2
8616	31634	2
36251	22195	2
43654	27079	2
59472	34972	2
39098	42930	2
19251	33991	2
13881	37629	2
5080	14928	2
2974	28850	2
71000	41338	2
62453	42511	2
4106	5215	2
29593	18910	2
23920	18823	2
36786	39315	2
320	35064	2
33993	35740	2
1762	3658	2
45844	40016	2
61294	36051	2
18610	12826	2
71360	41530	2
33323	20320	2
17607	12242	2
3407	16665	2
66369	38703	2
19747	34740	2
48052	29454	2
36555	22364	2
53393	31898	2
18056	15165	2
57751	33888	2
13698	25142	2
44899	27093	2
5742	6544	2
40733	33136	2
23125	26467	2
35196	35404	2
71354	41524	2
3146	4585	2
45706	34917	2
73715	43011	2
64029	37608	2
63657	37379	2
60809	35794	2
13881	30392	2
11625	21877	2
13562	25777	2
40143	24385	2
14003	10849	2
50390	30478	2
51080	30816	2
73082	42561	2
64603	37899	2
33838	26056	2
2971	4497	2
62059	42865	2
13881	28372	2
48936	29667	2
35633	37434	2
8955	8121	2
29931	26822	2
17329	12125	2
38982	25296	2
3003	4520	2
50022	30306	2
7413	9624	2
5815	6303	2
11691	11570	2
13562	26025	2
13562	18249	2
11500	11138	2
602	31364	2
13881	42488	2
3167	8505	2
43598	26238	2
7404	7174	2
16156	11641	2
53503	31948	2
30941	29087	2
9292	12121	2
2475	4128	2
7583	31609	2
26134	16923	2
56843	40652	2
58098	34060	2
29294	18262	2
57931	33987	2
45580	29273	2
9100	12576	2
18610	12865	2
13562	18039	2
320	4013	2
50937	41498	2
54440	32357	2
34132	20815	2
40277	39292	2
65867	38408	2
32928	28798	2
51035	30796	2
3318	14588	2
7849	7440	2
29008	22708	2
16945	17022	2
3173	16619	2
21883	17772	2
160	1879	2
66860	38949	2
46167	31390	2
34579	21082	2
12861	10363	2
13881	23988	2
2492	8235	2
51771	31151	2
21524	28980	2
41812	26562	2
3955	5127	2
13562	28461	2
67618	39378	2
5559	6422	2
39080	35008	2
59217	34803	2
62103	38151	2
3780	19223	2
38841	23627	2
3341	4881	2
47561	28869	2
59808	35186	2
13881	17563	2
8751	26862	2
35749	22208	2
2617	6442	2
6107	10649	2
56978	36187	2
548	8071	2
320	9695	2
16705	11821	2
46982	30769	2
3475	8327	2
8689	10995	2
11259	28801	2
30660	29922	2
10554	9551	2
13520	14548	2
5442	6049	2
7105	9546	2
8641	7970	2
5088	5802	2
32277	26307	2
41045	29286	2
56478	33317	2
2086	7024	2
7330	34288	2
43287	26108	2
13562	26590	2
66869	38952	2
10506	37636	2
27654	17549	2
4053	9003	2
45528	27498	2
5498	6081	2
47862	29060	2
13881	36611	2
38069	30190	2
38150	29330	2
29065	41971	2
55028	40897	2
33528	26972	2
18876	35170	2
21284	36184	2
68487	40673	2
14234	10931	2
64105	37645	2
7873	7583	2
43655	7821	2
8689	11003	2
47302	28712	2
73313	42737	2
7682	18697	2
4960	8531	2
52414	39805	2
51700	36440	2
7457	16635	2
2368	4069	2
16107	18008	2
9681	14624	2
320	9615	2
1730	3640	2
2974	4498	2
42959	25930	2
13360	10642	2
15702	13952	2
5592	6147	2
13881	13856	2
9344	8360	2
13562	26405	2
5357	6009	2
58227	34136	2
320	26721	2
22026	16181	2
44262	27149	2
14780	33355	2
19251	34233	2
62114	36678	2
9848	20808	2
13547	32430	2
9708	14758	2
39603	25266	2
25387	20887	2
45735	27740	2
11327	10535	2
692	2581	2
35474	34721	2
7800	35187	2
10506	35153	2
4618	17034	2
3475	15052	2
16306	42934	2
13922	11172	2
13562	15541	2
8602	11596	2
19251	36870	2
46170	28005	2
21763	19179	2
5160	6952	2
62606	36773	2
28025	17716	2
328	6957	2
73686	39123	2
13881	26354	2
62114	37271	2
62702	36834	2
18834	13424	2
54772	35709	2
13698	41389	2
13881	23734	2
10877	9082	2
16249	27762	2
62392	37559	2
35662	31070	2
4558	7045	2
62862	36916	2
13881	39551	2
26184	38651	2
320	5233	2
21416	14604	2
13562	15721	2
19294	13579	2
5324	5967	2
320	35731	2
53999	32162	2
39608	24080	2
61026	35907	2
23319	30639	2
27156	17306	2
37172	22778	2
20558	15177	2
4010	5161	2
10532	25836	2
13881	19330	2
19114	13454	2
40996	32351	2
45956	39025	2
18610	12827	2
55277	32726	2
68082	39755	2
53023	42877	2
13881	18840	2
2617	10178	2
9456	8482	2
8208	16492	2
34286	20904	2
2850	26732	2
366	1971	2
35370	7868	2
33965	20703	2
40372	24508	2
580	2782	2
4114	5395	2
1026	32534	2
3705	5056	2
46350	28116	2
8338	7787	2
16511	13933	2
68390	39943	2
35984	22002	2
24848	16347	2
19700	16114	2
10842	14193	2
73486	42887	2
68527	42153	2
16152	25903	2
47866	35980	2
31146	18939	2
1762	3654	2
39674	35121	2
30980	24904	2
56695	33411	2
21623	14720	2
47586	36771	2
35749	22347	2
62114	36513	2
22752	15318	2
13562	25722	2
499	4828	2
13562	12432	2
13881	23986	2
19075	39563	2
51778	31153	2
22958	18102	2
67613	41097	2
13520	19677	2
27751	23934	2
320	5140	2
21186	25944	2
10974	9421	2
11887	9917	2
9606	8581	2
10842	23533	2
46167	39763	2
29638	18165	2
45735	28185	2
27034	24313	2
320	2988	2
12328	10110	2
27790	17619	2
3278	18695	2
9585	8801	2
23812	15865	2
13562	18033	2
48289	29312	2
16939	21265	2
39566	39171	2
6259	6692	2
25224	39841	2
11289	25731	2
8616	30625	2
10253	18127	2
66394	38704	2
14988	33041	2
13881	36604	2
5003	15058	2
51343	30952	2
10600	18950	2
71178	41440	2
3264	11693	2
619	7369	2
13562	18631	2
27734	32252	2
18610	13155	2
31599	19207	2
69689	40723	2
53095	31773	2
6967	6873	2
16401	11739	2
25492	16639	2
5815	6300	2
38575	28653	2
9119	20432	2
14105	21307	2
24636	16251	2
35586	21761	2
10518	10208	2
46186	28019	2
16152	37520	2
7404	7508	2
445	1963	2
22479	15186	2
52850	37659	2
63938	37547	2
13562	11580	2
678	2442	2
1045	3484	2
53824	32078	2
64008	37592	2
32739	19894	2
18654	16092	2
44149	40646	2
18685	13191	2
32990	20733	2
45201	42886	2
35749	21980	2
22925	42227	2
3197	4619	2
4219	5282	2
12787	10321	2
32851	19990	2
41859	31020	2
48885	29647	2
34703	21178	2
13604	10681	2
5134	5832	2
8535	8304	2
52695	31551	2
49409	29945	2
45141	27270	2
3023	4579	2
1995	10101	2
58703	34499	2
23405	15645	2
6107	6749	2
32900	20034	2
70303	40970	2
6624	6695	2
18610	13129	2
47266	28696	2
69841	40712	2
47610	28895	2
23184	26952	2
34612	37395	2
7404	13586	2
54077	32191	2
13881	28688	2
8959	19349	2
13562	18525	2
19846	15089	2
19822	41074	2
31971	19485	2
27200	24741	2
257	1595	2
20172	13993	2
18610	13063	2
52542	31494	2
67613	39716	2
9844	32419	2
5357	14206	2
49383	41937	2
759	2634	2
3098	41615	2
12034	9987	2
10293	8997	2
64221	37691	2
60023	35522	2
23954	31987	2
3203	9247	2
71647	41652	2
27393	21536	2
68453	39976	2
5003	29669	2
13881	29806	2
3264	10160	2
7395	7142	2
16427	11698	2
22112	14665	2
880	2804	2
18610	13010	2
54516	32392	2
9434	8450	2
5878	6336	2
71671	42994	2
57255	33627	2
1665	3696	2
20225	17835	2
903	33799	2
69801	40686	2
50554	30550	2
14216	31822	2
55566	40587	2
15995	20227	2
46973	28535	2
16478	11763	2
44869	27074	2
20707	22749	2
38538	36191	2
19831	36596	2
11894	31626	2
18610	12807	2
68021	39704	2
10521	40669	2
49442	29953	2
58811	34840	2
54912	43044	2
38069	32286	2
16093	28524	2
27914	25334	2
9001	40563	2
6892	6841	2
9520	8049	2
13562	11847	2
57556	33760	2
14901	11227	2
50132	30362	2
25459	29106	2
12946	33675	2
60878	35822	2
66319	38668	2
1513	3900	2
61381	36123	2
3375	5567	2
18249	12409	2
6897	6853	2
13881	26351	2
13666	10708	2
11213	21423	2
59143	34737	2
19822	14630	2
53023	31725	2
6726	8289	2
41420	25115	2
45926	39770	2
16152	25582	2
16579	11697	2
39695	25024	2
13562	25352	2
53165	31789	2
13881	35087	2
26051	21493	2
41581	25248	2
421	1991	2
2617	4357	2
12257	16595	2
34575	21078	2
19120	13460	2
8150	9565	2
53023	39922	2
68646	40091	2
52850	40978	2
19251	28747	2
29846	18479	2
13562	27922	2
19831	15312	2
19294	13585	2
32990	20101	2
9844	8773	2
21517	14658	2
13562	12357	2
18471	18484	2
3190	31286	2
60233	35458	2
29558	31727	2
16152	18321	2
6203	6524	2
39039	39427	2
20950	27022	2
58033	34033	2
59015	34667	2
9119	24065	2
4176	22988	2
45844	34890	2
13881	40670	2
8521	7903	2
7720	12257	2
22516	15211	2
38829	28173	2
58234	41889	2
20877	14330	2
17329	19809	2
60587	35681	2
13881	19606	2
13562	27881	2
37495	22952	2
31284	19075	2
34660	31482	2
73557	42918	2
44193	26830	2
6668	23300	2
5183	30213	2
55239	32714	2
54077	41147	2
17762	28302	2
65671	38346	2
7204	15489	2
11138	30106	2
8448	8980	2
7445	7140	2
55509	34119	2
27926	21381	2
45951	27830	2
12474	42824	2
13881	40155	2
548	10346	2
16459	11751	2
33566	20496	2
44700	26973	2
26742	17132	2
12536	10223	2
49650	30080	2
11327	10537	2
19790	13815	2
37502	23948	2
4732	5518	2
13824	10764	2
58029	34027	2
45080	42129	2
13093	8210	2
56681	33515	2
40401	24534	2
13881	29659	2
32546	19821	2
19903	19798	2
29794	28857	2
13881	32802	2
1568	14285	2
50388	39891	2
32103	19570	2
21326	38188	2
10573	10351	2
7812	39035	2
64844	38048	2
49090	30468	2
71058	41368	2
66919	40541	2
13562	19040	2
566	2190	2
16152	32279	2
9808	8910	2
50430	31562	2
68440	41991	2
421	1989	2
22801	15344	2
47586	33500	2
13881	38365	2
14442	11904	2
13881	33984	2
16939	17063	2
16430	11918	2
12946	18494	2
69801	40681	2
45867	33618	2
46512	30849	2
20817	20221	2
33843	22492	2
17419	38709	2
36228	22547	2
27734	27413	2
13881	23690	2
60079	35369	2
47515	33389	2
55016	32627	2
67958	39651	2
10532	25813	2
54715	32490	2
4223	5283	2
35499	21708	2
10772	13050	2
14179	28745	2
61170	36007	2
44502	41343	2
13881	38032	2
16670	11815	2
8438	33907	2
13881	21465	2
15464	16386	2
66143	38578	2
27875	17654	2
73468	42882	2
43739	26361	2
3990	5363	2
3197	10218	2
3197	25214	2
41151	29856	2
33103	20178	2
70699	41188	2
4232	5284	2
37798	23165	2
13562	16205	2
2665	4463	2
3197	13258	2
62285	36595	2
5334	18134	2
8768	7931	2
10219	40195	2
320	38810	2
320	29865	2
5647	6183	2
8869	8077	2
12346	10030	2
38982	26620	2
13692	27450	2
16967	11950	2
62114	37077	2
43123	33658	2
17329	33736	2
13562	17761	2
18339	12624	2
60664	35726	2
13562	12360	2
619	15371	2
31997	29019	2
26785	20370	2
2086	5471	2
13881	33310	2
40277	24683	2
11887	9911	2
51678	40136	2
17766	12316	2
31758	19347	2
10253	33904	2
17329	19413	2
5571	10658	2
14244	14120	2
47412	42528	2
10077	8881	2
9772	11233	2
359	1763	2
23957	40489	2
13881	33187	2
29870	18489	2
54787	37176	2
3488	12523	2
50376	30485	2
35352	21588	2
31048	18905	2
59593	35040	2
47805	29023	2
43992	26622	2
4830	5580	2
63454	41929	2
44825	27041	2
35749	22207	2
9023	8013	2
6765	8425	2
68929	40311	2
13881	42692	2
27791	17693	2
23954	18331	2
14945	11241	2
54412	32337	2
45170	37488	2
36640	22864	2
8663	7996	2
8616	40966	2
12283	10105	2
67961	39653	2
52920	31670	2
62114	38745	2
69458	40512	2
64431	38083	2
13881	39141	2
548	5085	2
8150	21438	2
13881	30158	2
2579	4199	2
23954	25033	2
18610	12877	2
8531	38399	2
40971	24840	2
55114	32658	2
45735	27751	2
40351	24500	2
14988	22840	2
23956	31678	2
13562	18471	2
62453	37921	2
72026	41905	2
30699	18766	2
17539	16929	2
21623	16486	2
62726	41357	2
27662	22750	2
55173	32682	2
14597	10929	2
27281	17377	2
46080	31383	2
33993	25526	2
8892	8855	2
13562	27086	2
8616	32545	2
36454	22317	2
30415	18660	2
33993	22993	2
18977	13353	2
3029	21611	2
26385	24598	2
7509	7210	2
24832	16335	2
41173	39617	2
26058	28625	2
62726	41353	2
42355	25622	2
33283	20284	2
3264	6899	2
29593	18365	2
62103	41794	2
21066	14445	2
23920	24042	2
21284	34048	2
3264	7014	2
21186	37721	2
834	9228	2
46657	38217	2
10181	37246	2
30548	18702	2
7798	16202	2
448	7639	2
45394	27408	2
27172	22628	2
3419	31223	2
3190	37776	2
